,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
1184635,538004337,2022-03-14 08:02:46,36.80147,-76.28945,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1185762,477624800,2022-03-14 08:28:07,39.111,-76.39186,0.0,46.8,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1187273,477624800,2022-03-14 08:29:16,39.111,-76.39187,0.0,46.8,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1187561,316026694,2022-03-14 08:28:59,48.40755,-89.2155,0.0,326.8,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1189365,477624800,2022-03-14 08:14:07,39.11099,-76.39188,0.1,51.4,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1189694,311000813,2022-03-14 08:31:38,45.549,-122.69381,0.0,64.5,329.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1190570,477624800,2022-03-14 08:15:17,39.11101,-76.39186,0.1,51.8,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1192964,311000813,2022-03-14 08:34:37,45.54903,-122.69379,0.0,64.5,329.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1193557,477624800,2022-03-14 08:24:38,39.11102,-76.39187,0.0,46.8,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1193729,316026694,2022-03-14 08:31:58,48.40755,-89.2155,0.0,232.9,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1194956,477624800,2022-03-14 08:32:47,39.111,-76.39187,0.0,46.8,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1196081,316026694,2022-03-14 08:22:59,48.40755,-89.2155,0.0,9.7,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1196112,316026694,2022-03-14 08:07:57,48.40755,-89.2155,0.0,44.3,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1197001,477624800,2022-03-14 08:26:57,39.11102,-76.39186,0.0,46.8,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1197008,477624800,2022-03-14 08:08:17,39.11102,-76.39193,0.1,56.2,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1199186,477624800,2022-03-14 08:09:27,39.11102,-76.39192,0.1,53.7,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1200407,477624800,2022-03-14 08:21:06,39.11098,-76.39188,0.0,46.0,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1200617,538004337,2022-03-14 02:41:37,36.80154,-76.28942,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1202307,477624800,2022-03-14 08:35:06,39.11101,-76.39191,0.0,46.8,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1202617,229161000,2022-03-14 08:36:47,37.2088,-76.11557,0.1,12.1,292.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1205380,538004337,2022-03-14 08:32:42,36.80152,-76.28941,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1205910,311000813,2022-03-14 08:37:34,45.54902,-122.69378,0.0,64.5,328.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1205938,477624800,2022-03-14 02:42:27,39.11102,-76.39188,0.0,76.2,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1206486,538004337,2022-03-14 08:35:43,36.80151,-76.28945,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1213533,538004337,2022-03-14 08:14:49,36.80156,-76.28939,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1214225,477624800,2022-03-14 08:40:56,39.11102,-76.39188,0.0,27.9,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1214396,316026694,2022-03-14 08:19:58,48.40755,-89.2155,0.0,113.4,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1216264,538004337,2022-03-14 08:41:44,36.80155,-76.28938,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1216534,477624800,2022-03-14 08:25:47,39.11103,-76.39187,0.0,46.8,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1216909,477624800,2022-03-14 08:44:37,39.11105,-76.39187,0.0,25.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1218896,538004337,2022-03-14 08:20:39,36.80155,-76.2894,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1218965,311000813,2022-03-14 08:40:34,45.54894,-122.69381,0.0,64.5,328.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1219382,477624800,2022-03-14 08:43:28,39.11104,-76.3919,0.0,29.0,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1219529,229161000,2022-03-14 08:48:40,37.20891,-76.11551,0.1,33.3,288.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1219666,477624800,2022-03-14 08:38:36,39.11102,-76.39188,0.0,35.4,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1219931,477624800,2022-03-14 08:39:46,39.11102,-76.39186,0.0,25.6,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1221516,316026694,2022-03-14 08:43:59,48.40755,-89.2155,0.0,318.5,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1223194,477624800,2022-03-14 08:45:46,39.11106,-76.39187,0.0,25.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1223836,316026694,2022-03-14 08:40:58,48.40755,-89.2155,0.0,28.8,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1226780,477624800,2022-03-14 08:49:17,39.11104,-76.39191,0.0,25.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1228011,477624800,2022-03-14 08:30:28,39.111,-76.39186,0.0,46.8,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1229048,229161000,2022-03-14 08:45:46,37.20888,-76.11554,0.1,55.0,289.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1229194,477624800,2022-03-14 08:51:37,39.11105,-76.39192,0.0,25.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1230209,311000813,2022-03-14 08:52:34,45.54903,-122.69382,0.0,64.5,328.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1230908,538004337,2022-03-14 08:47:45,36.80154,-76.28942,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1232763,538004337,2022-03-14 08:50:44,36.80152,-76.2894,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1233670,477624800,2022-03-14 08:54:57,39.11101,-76.39188,0.0,25.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1234937,477624800,2022-03-14 08:33:56,39.111,-76.39187,0.0,46.8,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1236937,316026694,2022-03-14 08:49:58,48.40755,-89.2155,0.0,343.6,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1238437,229161000,2022-03-14 08:54:42,37.20891,-76.11552,0.0,50.8,288.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1241460,477624800,2022-03-14 08:53:56,39.11102,-76.3919,0.0,25.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1242485,316026694,2022-03-14 08:58:57,48.40755,-89.2155,0.0,218.9,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1242521,316026694,2022-03-14 08:55:59,48.40755,-89.2155,0.0,19.5,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1242765,477624800,2022-03-14 08:31:37,39.11102,-76.39186,0.0,46.8,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1243282,311000813,2022-03-14 08:49:37,45.54897,-122.69384,0.0,64.5,328.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1244540,538004337,2022-03-14 08:56:45,36.80156,-76.28938,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1244584,538004337,2022-03-14 08:53:39,36.80152,-76.2894,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1244592,538004337,2022-03-14 08:38:43,36.80153,-76.2894,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1244894,477624800,2022-03-14 08:50:28,39.11105,-76.39194,0.0,25.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1244996,477624800,2022-03-14 02:47:08,39.11102,-76.39188,0.1,288.8,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1246408,316026694,2022-03-14 08:34:59,48.40755,-89.2155,0.0,255.1,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1246540,477624800,2022-03-14 09:00:06,39.11103,-76.39192,0.0,25.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1247879,229161000,2022-03-14 09:00:44,37.2089,-76.11556,0.0,2.5,289.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1247893,229161000,2022-03-14 08:57:44,37.20891,-76.11552,0.0,2.5,288.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1248801,316026694,2022-03-14 09:01:59,48.40755,-89.2155,0.0,106.1,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1249853,477624800,2022-03-14 08:52:47,39.11104,-76.39191,0.0,25.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1250619,229161000,2022-03-14 09:03:44,37.20895,-76.11559,0.0,345.0,288.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1253869,477624800,2022-03-14 09:01:16,39.11103,-76.39191,0.0,25.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1255063,538004337,2022-03-14 09:02:39,36.80155,-76.28943,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1256300,477624800,2022-03-14 08:42:07,39.11102,-76.39189,0.0,26.2,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1257542,477624800,2022-03-14 08:57:26,39.111,-76.39188,0.0,25.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1257549,477624800,2022-03-14 08:58:37,39.11099,-76.39189,0.0,25.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1260109,477624800,2022-03-14 09:05:56,39.11102,-76.39193,0.0,26.5,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1263615,311000813,2022-03-14 08:46:37,45.54899,-122.69382,0.0,64.5,328.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1263622,311000813,2022-03-14 09:07:34,45.54899,-122.69386,0.0,64.5,329.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1263659,311000813,2022-03-14 09:10:36,45.54898,-122.69379,0.0,64.5,329.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1264921,316026694,2022-03-14 09:07:59,48.40755,-89.21551,0.0,325.8,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1265068,538004337,2022-03-14 09:08:42,36.80153,-76.2894,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1268653,477624800,2022-03-14 09:08:17,39.11102,-76.39192,0.0,26.5,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1269004,229161000,2022-03-14 08:42:49,37.20887,-76.11557,0.0,43.4,290.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1269093,311000813,2022-03-14 09:04:36,45.54897,-122.69379,0.0,64.5,329.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1269992,477624800,2022-03-14 09:09:26,39.11098,-76.3919,0.0,26.5,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1271079,477624800,2022-03-14 09:02:26,39.11104,-76.39188,0.1,33.4,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1271891,311000813,2022-03-14 09:13:34,45.54904,-122.69382,0.0,64.5,329.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1272561,477624800,2022-03-14 09:03:37,39.11101,-76.39192,0.1,29.0,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1273046,477624800,2022-03-14 09:10:36,39.11098,-76.3919,0.0,26.5,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1273207,316026694,2022-03-14 09:04:59,48.40755,-89.21551,0.0,313.4,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1275397,477624800,2022-03-14 09:12:56,39.11101,-76.39191,0.0,26.5,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1275828,538004337,2022-03-14 09:11:39,36.80151,-76.28944,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1278766,316026694,2022-03-14 09:16:59,48.40755,-89.2155,0.0,140.4,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1280089,311000813,2022-03-14 09:16:37,45.54901,-122.69387,0.0,64.5,329.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1280844,477624800,2022-03-14 09:17:37,39.111,-76.3919,0.0,26.5,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1280848,477624800,2022-03-14 09:15:17,39.11102,-76.39191,0.0,26.5,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1280862,477624800,2022-03-14 08:56:07,39.111,-76.39188,0.0,25.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1282477,229161000,2022-03-14 09:15:44,37.20894,-76.11551,0.1,104.5,287.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1284092,538004337,2022-03-14 08:44:43,36.80152,-76.28942,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1284760,311000813,2022-03-14 08:58:35,45.54901,-122.69384,0.0,64.5,328.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1285564,229161000,2022-03-14 03:00:42,37.21053,-76.11601,0.1,273.2,237.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1286819,316026694,2022-03-14 03:01:59,48.40756,-89.2155,0.0,174.6,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1286996,316026694,2022-03-14 09:13:58,48.40755,-89.21551,0.0,336.0,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1288654,311000813,2022-03-14 09:01:40,45.54894,-122.69378,0.0,64.5,328.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1288725,477624800,2022-03-14 09:19:56,39.11099,-76.39189,0.0,26.5,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1291168,316026694,2022-03-14 09:19:58,48.40754,-89.2155,0.0,237.6,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1292508,477624800,2022-03-14 08:59:46,39.11101,-76.39191,0.0,25.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1292686,477624800,2022-03-14 09:21:07,39.11098,-76.39188,0.0,26.5,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1293267,477624800,2022-03-14 09:16:27,39.11101,-76.3919,0.0,26.5,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1294710,538004337,2022-03-14 09:17:41,36.80151,-76.28945,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1296978,477624800,2022-03-14 09:23:26,39.111,-76.39189,0.2,37.4,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1296999,538004337,2022-03-14 09:23:43,36.80154,-76.28938,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1298309,316026694,2022-03-14 09:25:59,48.40755,-89.2155,0.0,196.3,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1298476,311000813,2022-03-14 09:22:33,45.54904,-122.69381,0.0,64.5,329.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1298615,316026694,2022-03-14 08:52:59,48.40755,-89.2155,0.0,322.8,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1300689,477624800,2022-03-14 09:25:46,39.11105,-76.39186,0.0,169.3,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1302370,311000813,2022-03-14 09:25:39,45.54901,-122.69379,0.0,64.5,329.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1307154,311000813,2022-03-14 09:28:38,45.54898,-122.69384,0.0,64.5,329.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1307610,477624800,2022-03-14 09:26:48,39.11104,-76.39187,0.0,169.3,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1311044,477624800,2022-03-14 09:30:17,39.11091,-76.39195,0.0,165.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1312702,477624800,2022-03-14 09:33:37,39.111,-76.39189,0.0,257.7,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1315649,477624800,2022-03-14 09:24:37,39.11086,-76.39199,0.1,187.7,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1316451,538004337,2022-03-14 09:29:44,36.80152,-76.2894,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1318575,477624800,2022-03-14 09:07:07,39.11102,-76.39194,0.0,26.5,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1320983,538004337,2022-03-14 09:05:43,36.80155,-76.28942,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1320995,538004337,2022-03-14 09:32:42,36.80153,-76.28939,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1321000,538004337,2022-03-14 09:26:42,36.80154,-76.28935,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1321747,477624800,2022-03-14 09:14:08,39.11102,-76.39191,0.0,26.5,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1322129,477624800,2022-03-14 09:29:06,39.11089,-76.39198,0.0,163.0,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1324013,316026694,2022-03-14 09:37:58,48.40755,-89.2155,0.0,219.6,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1325900,229161000,2022-03-14 09:39:45,37.20918,-76.11541,0.1,73.2,276.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1325954,229161000,2022-03-14 09:12:45,37.20891,-76.11554,0.1,63.9,288.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1326580,311000813,2022-03-14 09:40:39,45.54903,-122.69379,0.0,64.5,329.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1327535,538004337,2022-03-14 09:14:39,36.80152,-76.28941,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1327597,538004337,2022-03-14 09:38:45,36.8015,-76.28943,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1329319,311000813,2022-03-14 09:37:37,45.54897,-122.69379,0.0,64.5,329.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1329348,316026694,2022-03-14 09:40:59,48.40755,-89.2155,0.0,348.2,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1329444,477624800,2022-03-14 09:38:16,39.11098,-76.39191,0.0,236.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1330348,477624800,2022-03-14 09:37:07,39.11099,-76.3919,0.0,236.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1330405,477624800,2022-03-14 09:39:27,39.11102,-76.39187,0.0,236.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1330880,477624800,2022-03-14 09:32:36,39.11098,-76.392,0.0,255.7,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1332949,229161000,2022-03-14 09:18:46,37.20895,-76.11549,0.0,65.8,286.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1333694,538004337,2022-03-14 09:35:44,36.80154,-76.28937,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1333956,538004337,2022-03-14 03:08:42,36.80154,-76.28938,0.0,70.6,74.0,OWL,IMO9441386,V7WM4,70,5.0,189.0,32.0,12.9,70.0,A
1334715,311000813,2022-03-14 09:43:34,45.5491,-122.69383,0.0,64.5,329.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1334753,311000813,2022-03-14 09:34:39,45.54908,-122.69381,0.0,64.5,329.0,AFRICAN GANNET,IMO9749233,C6DX9,70,5.0,180.0,30.0,10.1,70.0,A
1334913,316026694,2022-03-14 09:43:59,48.40755,-89.2155,0.0,359.4,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1336551,229161000,2022-03-14 09:45:45,37.20918,-76.11539,0.1,170.2,274.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1336573,229161000,2022-03-14 09:33:45,37.20914,-76.11545,0.1,26.8,279.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1336776,316026694,2022-03-14 09:22:58,48.40754,-89.21551,0.0,8.3,346.0,CSL ST-LAURENT,IMO9665281,CFK5152,70,5.0,225.0,23.0,9.0,70.0,A
1338982,477624800,2022-03-14 09:35:57,39.11102,-76.39189,0.1,72.7,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1339048,477624800,2022-03-14 09:40:37,39.11101,-76.39187,0.0,236.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1339605,229161000,2022-03-14 03:09:45,37.21048,-76.11595,0.1,240.4,239.0,IOLCOS HARMONY,IMO9429431,9HA3117,70,1.0,229.0,36.0,14.3,70.0,A
1342272,477624800,2022-03-14 09:41:47,39.11099,-76.39188,0.0,236.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1344273,477624800,2022-03-14 09:48:37,39.11098,-76.3919,0.0,236.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1345406,477624800,2022-03-14 09:42:57,39.11099,-76.39188,0.0,236.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
1345857,477624800,2022-03-14 09:45:16,39.111,-76.3919,0.0,236.1,170.0,EVER FORWARD,IMO9850551,VRTM7,74,6.0,334.0,48.0,13.0,74.0,A
