,BaseDateTime,MMSI,LAT,LON,SOG,COG,Heading
12914,2022-02-03 05:57:20,211626110,54.569188,12.607923,7.3,75.1,73.0
12915,2022-02-03 05:57:21,211626110,54.569213,12.608092,7.3,75.1,73.0
12916,2022-02-03 05:57:24,211626110,54.56924,12.60826,7.3,74.9,74.0
12917,2022-02-03 05:57:30,211626110,54.569302,12.608653,7.3,75.1,75.0
12918,2022-02-03 05:57:37,211187510,54.244437,9.614368,0.0,290.8,198.0
12919,2022-02-03 05:57:38,211626110,54.569362,12.609047,7.3,75.5,76.0
12920,2022-02-03 05:57:44,211626110,54.569412,12.609383,7.3,75.8,75.0
12921,2022-02-03 05:57:51,211626110,54.56947,12.609778,7.3,75.8,74.0
12922,2022-02-03 05:57:54,211626110,54.569495,12.609947,7.3,75.8,75.0
12923,2022-02-03 05:57:57,211626110,54.569528,12.610172,7.3,75.7,75.0
12924,2022-02-03 05:58:00,211626110,54.569553,12.61034,7.3,75.6,77.0
12925,2022-02-03 05:58:04,211626110,54.569578,12.610508,7.3,75.9,77.0
12926,2022-02-03 05:58:06,211626110,54.569603,12.610677,7.3,76.0,76.0
12927,2022-02-03 05:58:10,211626110,54.569635,12.610903,7.3,76.3,75.0
12928,2022-02-03 05:58:18,211626110,54.569692,12.611297,7.3,76.0,73.0
12929,2022-02-03 05:58:20,211626110,54.569717,12.611465,7.3,75.9,75.0
12930,2022-02-03 05:58:24,211626110,54.569742,12.611632,7.3,75.7,77.0
12931,2022-02-03 05:58:38,211626110,54.569853,12.61242,7.3,76.3,74.0
12932,2022-02-03 05:58:48,211626110,54.569935,12.612982,7.3,75.7,73.0
12933,2022-02-03 05:58:50,211626110,54.56996,12.613152,7.3,75.6,74.0
12934,2022-02-03 05:58:57,211626110,54.570018,12.613545,7.3,75.3,76.0
12935,2022-02-03 05:59:00,211626110,54.570043,12.613715,7.3,75.5,76.0
12936,2022-02-03 05:59:06,211626110,54.570093,12.614052,7.3,75.8,75.0
12937,2022-02-03 05:59:13,219003217,54.909095,9.781618,0.0,,25.0
12938,2022-02-03 05:59:14,211626110,54.570152,12.614447,7.3,75.7,74.0
12939,2022-02-03 05:59:18,211626110,54.570183,12.614673,7.3,75.5,75.0
12942,2022-02-03 05:59:20,211626110,54.57021,12.614842,7.3,75.3,76.0
12943,2022-02-03 05:59:24,211626110,54.570235,12.61501,7.3,75.6,77.0
12944,2022-02-03 05:59:30,211626110,54.570293,12.615405,7.3,76.0,77.0
12945,2022-02-03 05:59:37,211187510,54.244422,9.614372,0.0,246.0,197.0
12946,2022-02-03 05:59:38,211626110,54.570348,12.6158,7.3,76.3,77.0
12947,2022-02-03 05:59:44,211626110,54.570397,12.616138,7.3,76.5,77.0
12948,2022-02-03 05:59:50,211626110,54.570452,12.616533,7.3,76.8,77.0
12949,2022-02-03 05:59:54,211626110,54.570475,12.616703,7.3,77.0,78.0
12950,2022-02-03 05:59:57,211626110,54.570505,12.61693,7.3,77.2,78.0
12951,2022-02-03 06:00:01,211626110,54.570527,12.6171,7.3,77.2,77.0
12952,2022-02-03 06:00:04,211626110,54.570548,12.61727,7.3,77.4,78.0
12953,2022-02-03 06:00:06,211626110,54.57057,12.617442,7.3,77.6,77.0
12954,2022-02-03 06:00:14,211626110,54.57062,12.61784,7.3,77.8,77.0
12955,2022-02-03 06:00:21,211626110,54.57067,12.618238,7.3,77.6,78.0
12956,2022-02-03 06:00:24,211626110,54.570692,12.618408,7.3,77.7,77.0
12957,2022-02-03 06:00:30,211626110,54.570742,12.618807,7.3,77.9,77.0
12958,2022-02-03 06:00:38,211626110,54.570792,12.619205,7.3,77.8,76.0
12959,2022-02-03 06:00:43,211626110,54.570833,12.619547,7.3,77.6,76.0
12960,2022-02-03 06:00:48,211626110,54.570863,12.619773,7.3,77.6,75.0
12961,2022-02-03 06:00:50,211626110,54.570885,12.619945,7.3,77.5,75.0
12962,2022-02-03 06:00:54,211626110,54.570907,12.620115,7.3,77.3,74.0
12963,2022-02-03 06:00:57,211626110,54.570937,12.62034,7.3,77.2,73.0
12964,2022-02-03 06:01:00,211626110,54.57096,12.62051,7.3,76.7,73.0
12965,2022-02-03 06:01:04,211626110,54.570983,12.620678,7.3,76.6,73.0
12966,2022-02-03 06:01:06,211626110,54.571007,12.620848,7.3,76.2,73.0
12967,2022-02-03 06:01:10,211626110,54.57104,12.621073,7.3,75.9,75.0
12968,2022-02-03 06:01:14,211626110,54.571063,12.621242,7.3,76.0,75.0
12969,2022-02-03 06:01:21,211626110,54.57112,12.621635,7.3,76.0,77.0
12970,2022-02-03 06:01:24,211626110,54.571143,12.621803,7.3,76.0,76.0
12971,2022-02-03 06:01:30,211626110,54.5712,12.622198,7.3,76.3,75.0
12972,2022-02-03 06:01:37,211187510,54.244433,9.614362,0.0,282.6,197.0
12973,2022-02-03 06:01:38,211626110,54.571257,12.622592,7.3,76.1,73.0
12974,2022-02-03 06:01:44,211626110,54.571307,12.622928,7.3,75.6,74.0
12975,2022-02-03 06:01:51,211626110,54.571365,12.623322,7.3,75.3,76.0
12976,2022-02-03 06:01:54,211626110,54.571392,12.62349,7.3,75.5,76.0
12977,2022-02-03 06:01:57,211626110,54.571425,12.623715,7.3,75.6,76.0
12978,2022-02-03 06:02:00,211626110,54.57145,12.623883,7.3,75.8,76.0
12979,2022-02-03 06:02:03,211626110,54.571473,12.624052,7.3,76.1,74.0
12980,2022-02-03 06:02:06,211626110,54.571498,12.62422,7.3,75.8,74.0
12981,2022-02-03 06:02:11,211626110,54.571532,12.624445,7.3,76.0,73.0
12982,2022-02-03 06:02:12,219003217,54.909063,9.781655,0.0,,26.0
12983,2022-02-03 06:02:18,211626110,54.57159,12.624838,7.3,75.4,73.0
12984,2022-02-03 06:02:21,211626110,54.571615,12.625007,7.3,75.2,73.0
12985,2022-02-03 06:02:30,211626110,54.571695,12.62551,7.3,74.8,72.0
12986,2022-02-03 06:02:38,211626110,54.571767,12.625957,7.3,74.5,74.0
12987,2022-02-03 06:02:44,211626110,54.57182,12.626292,7.3,74.5,75.0
12989,2022-02-03 06:02:48,211626110,54.571857,12.626515,7.3,74.6,76.0
12990,2022-02-03 06:02:50,211626110,54.571883,12.626683,7.3,74.6,76.0
12991,2022-02-03 06:03:01,211626110,54.57197,12.627245,7.3,75.6,75.0
12992,2022-02-03 06:03:06,211626110,54.57202,12.627583,7.3,75.5,74.0
12993,2022-02-03 06:03:10,211626110,54.572053,12.627808,7.3,75.7,74.0
12994,2022-02-03 06:03:14,211626110,54.572078,12.627977,7.3,75.6,74.0
12995,2022-02-03 06:03:21,211626110,54.572138,12.628372,7.3,75.5,75.0
12996,2022-02-03 06:03:24,211626110,54.572163,12.62854,7.3,75.6,74.0
12997,2022-02-03 06:03:37,211187510,54.244428,9.614377,0.0,231.1,199.0
12998,2022-02-03 06:03:38,211626110,54.572282,12.629328,7.3,75.7,75.0
12999,2022-02-03 06:03:48,211626110,54.572365,12.629893,7.3,75.8,74.0
13000,2022-02-03 06:03:51,211626110,54.57239,12.630062,7.3,75.7,74.0
13001,2022-02-03 06:03:54,211626110,54.572415,12.630232,7.3,75.7,74.0
13002,2022-02-03 06:03:56,211187510,54.244423,9.614373,0.0,258.9,199.0
13003,2022-02-03 06:03:57,211626110,54.572448,12.630457,7.3,75.6,73.0
13004,2022-02-03 06:04:00,211626110,54.572473,12.630625,7.3,75.5,74.0
13005,2022-02-03 06:04:04,211626110,54.572498,12.630795,7.3,75.5,74.0
13006,2022-02-03 06:04:10,211626110,54.572558,12.63119,7.3,75.3,74.0
13007,2022-02-03 06:04:24,211626110,54.57267,12.631922,7.3,75.1,73.0
13008,2022-02-03 06:04:30,211626110,54.572723,12.632258,7.3,74.9,73.0
13009,2022-02-03 06:04:38,211626110,54.572792,12.632708,7.3,74.7,72.0
13010,2022-02-03 06:04:44,211626110,54.572845,12.633045,7.3,74.5,72.0
13011,2022-02-03 06:04:48,211626110,54.57288,12.63327,7.3,74.4,72.0
13012,2022-02-03 06:04:51,211626110,54.572907,12.633438,7.3,74.4,72.0
13013,2022-02-03 06:04:54,211626110,54.572933,12.633607,7.3,74.2,72.0
13014,2022-02-03 06:04:57,211626110,54.57297,12.63383,7.3,74.1,71.0
13015,2022-02-03 06:05:01,211626110,54.572998,12.633998,7.3,73.9,71.0
13016,2022-02-03 06:05:03,211626110,54.573025,12.634167,7.3,73.8,71.0
13017,2022-02-03 06:05:12,219003217,54.909112,9.781617,0.0,,21.0
13018,2022-02-03 06:05:14,211626110,54.573122,12.634725,7.3,73.3,73.0
13019,2022-02-03 06:05:18,211626110,54.57316,12.634947,7.3,73.3,74.0
13020,2022-02-03 06:05:20,211626110,54.573188,12.635115,7.3,73.4,74.0
13023,2022-02-03 06:05:24,211626110,54.573218,12.635282,7.3,73.7,74.0
13024,2022-02-03 06:05:37,211187510,54.244427,9.614377,0.0,301.1,199.0
13025,2022-02-03 06:05:48,211626110,54.573438,12.636627,7.3,74.8,76.0
13026,2022-02-03 06:05:53,211626110,54.57349,12.636965,7.3,75.1,75.0
13027,2022-02-03 06:05:56,211187510,54.244427,9.614382,0.0,277.6,199.0
13028,2022-02-03 06:05:57,211626110,54.573523,12.63719,7.3,75.5,75.0
13029,2022-02-03 06:06:07,211187510,54.244427,9.614387,0.0,280.9,199.0
13030,2022-02-03 06:06:13,211626110,54.573658,12.638092,7.3,75.7,75.0
13031,2022-02-03 06:06:20,211626110,54.573717,12.638487,7.3,75.7,76.0
13032,2022-02-03 06:06:24,211626110,54.573742,12.638657,7.3,75.9,75.0
13033,2022-02-03 06:06:26,211187510,54.244427,9.614388,0.0,295.2,199.0
13034,2022-02-03 06:06:30,211626110,54.573798,12.639052,7.3,75.9,76.0
13035,2022-02-03 06:06:38,211626110,54.573855,12.639448,7.3,76.1,76.0
13036,2022-02-03 06:06:44,211626110,54.573903,12.639788,7.3,76.3,76.0
13037,2022-02-03 06:06:48,211626110,54.573937,12.640013,7.3,76.3,77.0
13038,2022-02-03 06:06:50,211626110,54.57396,12.640183,7.3,76.5,76.0
13039,2022-02-03 06:06:54,211626110,54.573983,12.640353,7.3,76.4,76.0
13040,2022-02-03 06:06:57,211626110,54.574015,12.64058,7.3,76.8,75.0
13041,2022-02-03 06:07:01,211626110,54.574038,12.64075,7.3,76.5,75.0
13042,2022-02-03 06:07:04,211626110,54.574062,12.640918,7.3,76.4,74.0
13043,2022-02-03 06:07:11,211626110,54.574118,12.641315,7.3,76.1,74.0
13044,2022-02-03 06:07:13,211626110,54.574142,12.641483,7.3,76.3,73.0
13045,2022-02-03 06:07:20,211626110,54.5742,12.64188,7.3,75.8,74.0
13046,2022-02-03 06:07:24,211626110,54.574223,12.64205,7.3,75.5,74.0
13047,2022-02-03 06:07:38,211626110,54.57434,12.64284,7.3,75.7,75.0
13048,2022-02-03 06:07:44,211626110,54.57439,12.643178,7.3,75.6,73.0
13049,2022-02-03 06:07:48,211626110,54.574423,12.643403,7.3,75.6,73.0
13050,2022-02-03 06:07:54,211626110,54.574475,12.643742,7.3,75.2,73.0
13051,2022-02-03 06:07:56,211187510,54.244425,9.614383,0.0,327.5,200.0
13052,2022-02-03 06:07:57,211626110,54.57451,12.643967,7.3,75.1,74.0
13053,2022-02-03 06:08:00,211626110,54.574535,12.644135,7.3,74.8,73.0
13054,2022-02-03 06:08:11,219003217,54.909102,9.781645,0.0,,22.0
13055,2022-02-03 06:08:14,211626110,54.574652,12.644865,7.3,74.7,73.0
13056,2022-02-03 06:08:24,211626110,54.574742,12.645425,7.3,74.5,76.0
13057,2022-02-03 06:08:30,211626110,54.574805,12.64582,7.3,74.9,76.0
13058,2022-02-03 06:08:38,211626110,54.574865,12.646215,7.3,75.3,74.0
13059,2022-02-03 06:08:44,211626110,54.574917,12.646553,7.3,75.2,73.0
13061,2022-02-03 06:08:48,211626110,54.574952,12.646778,7.3,75.0,74.0
13062,2022-02-03 06:08:50,211626110,54.574978,12.646948,7.3,74.9,75.0
13063,2022-02-03 06:08:53,211626110,54.575005,12.647118,7.3,74.9,77.0
13064,2022-02-03 06:08:57,211626110,54.575038,12.647343,7.3,75.3,77.0
13065,2022-02-03 06:09:01,211626110,54.575065,12.647513,7.3,75.4,76.0
13066,2022-02-03 06:09:11,211626110,54.575148,12.64808,7.3,75.9,76.0
13067,2022-02-03 06:09:14,211626110,54.575173,12.64825,7.3,76.0,76.0
13068,2022-02-03 06:09:20,211626110,54.57523,12.648647,7.3,76.0,77.0
13069,2022-02-03 06:09:21,211626110,54.57523,12.648647,7.3,76.0,77.0
13070,2022-02-03 06:09:30,211626110,54.575303,12.649158,7.3,76.3,76.0
13071,2022-02-03 06:09:37,211187510,54.244428,9.614373,0.0,331.3,200.0
13072,2022-02-03 06:09:38,211626110,54.575367,12.649612,7.3,76.4,75.0
13073,2022-02-03 06:09:44,211626110,54.575413,12.649953,7.3,76.3,74.0
13074,2022-02-03 06:09:48,211626110,54.575447,12.65018,7.3,76.1,74.0
13075,2022-02-03 06:09:51,211626110,54.57547,12.650348,7.3,76.2,74.0
13076,2022-02-03 06:09:54,211626110,54.575495,12.650518,7.3,75.8,72.0
13077,2022-02-03 06:09:57,211626110,54.575528,12.650745,7.3,75.6,73.0
13078,2022-02-03 06:10:00,211626110,54.575555,12.650913,7.3,75.4,74.0
13079,2022-02-03 06:10:16,211187510,54.24442,9.61438,0.0,296.4,200.0
13080,2022-02-03 06:10:38,211626110,54.575863,12.653005,7.3,76.5,76.0
13081,2022-02-03 06:10:48,211626110,54.575943,12.653572,7.3,76.4,77.0
13082,2022-02-03 06:10:54,211626110,54.57599,12.653913,7.3,76.6,76.0
13083,2022-02-03 06:11:00,211626110,54.576043,12.65431,7.3,76.7,75.0
13084,2022-02-03 06:11:04,211626110,54.576067,12.65448,7.3,76.8,76.0
13085,2022-02-03 06:11:06,211626110,54.57609,12.654652,7.3,76.8,76.0
13086,2022-02-03 06:11:11,211626110,54.57612,12.654878,7.3,76.8,76.0
13087,2022-02-03 06:11:11,219003217,54.909107,9.781635,0.0,,21.0
13089,2022-02-03 06:11:24,211626110,54.576222,12.655617,7.3,76.7,76.0
13090,2022-02-03 06:11:26,211187510,54.244425,9.614378,0.0,317.1,200.0
13091,2022-02-03 06:11:30,211626110,54.576275,12.656015,7.3,76.6,75.0
13092,2022-02-03 06:11:38,211626110,54.57633,12.656413,7.3,76.5,75.0
13093,2022-02-03 06:11:44,211626110,54.576378,12.656755,7.3,76.5,76.0
13095,2022-02-03 06:11:48,211626110,54.57641,12.656982,7.3,76.4,76.0
13096,2022-02-03 06:12:00,211626110,54.576513,12.65772,7.3,76.3,76.0
13097,2022-02-03 06:12:04,211626110,54.576537,12.657892,7.3,76.3,76.0
13098,2022-02-03 06:12:06,211626110,54.576562,12.658062,7.3,76.3,75.0
13099,2022-02-03 06:12:10,211626110,54.576593,12.658288,7.3,76.3,76.0
13100,2022-02-03 06:12:18,211626110,54.57665,12.658687,7.3,76.2,75.0
13101,2022-02-03 06:12:24,211626110,54.576698,12.659028,7.3,76.2,75.0
13102,2022-02-03 06:12:31,211626110,54.576755,12.659425,7.3,76.1,75.0
13103,2022-02-03 06:12:37,211187510,54.244423,9.614377,0.0,348.7,199.0
13104,2022-02-03 06:12:38,211626110,54.576812,12.659823,7.4,76.0,75.0
13105,2022-02-03 06:12:48,211626110,54.576895,12.660392,7.3,75.8,74.0
13106,2022-02-03 06:12:50,211626110,54.576912,12.660505,7.3,75.6,74.0
13107,2022-02-03 06:12:53,211626110,54.576945,12.660732,7.4,75.7,74.0
13108,2022-02-03 06:13:04,211626110,54.57703,12.661298,7.4,75.3,74.0
13109,2022-02-03 06:13:06,211626110,54.577055,12.661468,7.4,75.2,73.0
13110,2022-02-03 06:13:11,211626110,54.57709,12.661695,7.3,75.1,73.0
13111,2022-02-03 06:13:14,211626110,54.577117,12.661865,7.3,75.0,73.0
13112,2022-02-03 06:13:16,211187510,54.244425,9.614383,0.0,252.6,199.0
13113,2022-02-03 06:13:18,211626110,54.577152,12.662093,7.4,74.8,72.0
13114,2022-02-03 06:13:37,211187510,54.244432,9.614385,0.0,306.9,200.0
13115,2022-02-03 06:13:38,211626110,54.577332,12.663223,7.3,73.7,71.0
13116,2022-02-03 06:13:43,211626110,54.577388,12.663562,7.4,73.3,71.0
13117,2022-02-03 06:13:47,211187510,54.24443,9.614383,0.0,231.9,200.0
13118,2022-02-03 06:13:48,211626110,54.577427,12.663787,7.4,73.1,71.0
13119,2022-02-03 06:13:54,211626110,54.577487,12.664123,7.4,72.9,71.0
13120,2022-02-03 06:14:04,211626110,54.577587,12.664683,7.4,72.7,72.0
13121,2022-02-03 06:14:06,211626110,54.577617,12.66485,7.4,72.6,71.0
13122,2022-02-03 06:14:11,211626110,54.577657,12.665075,7.4,72.6,72.0
13123,2022-02-03 06:14:14,211626110,54.577687,12.665242,7.4,72.6,72.0
13124,2022-02-03 06:14:30,211626110,54.577862,12.666193,7.4,72.5,71.0
13125,2022-02-03 06:14:38,211626110,54.577933,12.666585,7.4,72.2,71.0
13126,2022-02-03 06:14:44,211626110,54.577997,12.666922,7.4,72.2,71.0
13127,2022-02-03 06:14:48,211626110,54.578038,12.667145,7.4,72.1,73.0
13128,2022-02-03 06:14:50,211626110,54.57807,12.667313,7.4,72.1,73.0
13129,2022-02-03 06:14:57,211626110,54.578142,12.667705,7.4,72.6,74.0
13130,2022-02-03 06:15:06,211626110,54.578232,12.66821,7.4,73.3,75.0
13131,2022-02-03 06:15:13,211626110,54.5783,12.668605,7.4,73.6,76.0
13132,2022-02-03 06:15:16,211187510,54.244427,9.61438,0.0,240.4,199.0
13133,2022-02-03 06:15:21,211626110,54.578367,12.669,7.4,74.0,75.0
13134,2022-02-03 06:15:30,211626110,54.578457,12.669565,7.4,74.4,73.0
13135,2022-02-03 06:15:37,211187510,54.244427,9.614378,0.0,245.7,199.0
13136,2022-02-03 06:15:38,211626110,54.57852,12.66996,7.4,74.3,74.0
13137,2022-02-03 06:15:43,211626110,54.578575,12.6703,7.4,74.6,75.0
13138,2022-02-03 06:15:48,211626110,54.578612,12.670525,7.3,74.6,76.0
13139,2022-02-03 06:15:50,211626110,54.578638,12.670695,7.4,74.8,77.0
13140,2022-02-03 06:15:54,211626110,54.578665,12.670863,7.4,75.0,76.0
13141,2022-02-03 06:15:57,211626110,54.5787,12.67109,7.3,75.2,77.0
13142,2022-02-03 06:16:04,211626110,54.57875,12.67143,7.4,75.5,76.0
13143,2022-02-03 06:16:06,211626110,54.578777,12.6716,7.3,75.7,76.0
13144,2022-02-03 06:16:13,211626110,54.578835,12.671998,7.4,75.8,76.0
13145,2022-02-03 06:16:20,211626110,54.578892,12.672395,7.4,75.9,76.0
13146,2022-02-03 06:16:24,211626110,54.578917,12.672567,7.4,76.0,77.0
13147,2022-02-03 06:16:38,211626110,54.579027,12.673367,7.4,76.6,77.0
13148,2022-02-03 06:16:44,211626110,54.579073,12.67371,7.4,76.8,76.0
13149,2022-02-03 06:16:48,211626110,54.579105,12.67394,7.4,76.6,76.0
13150,2022-02-03 06:16:50,211626110,54.579128,12.674112,7.4,76.5,76.0
13151,2022-02-03 06:16:57,211626110,54.579183,12.674513,7.4,76.5,76.0
13152,2022-02-03 06:17:01,211626110,54.579207,12.674685,7.4,76.6,76.0
13153,2022-02-03 06:17:04,211626110,54.579232,12.674858,7.4,76.4,75.0
13154,2022-02-03 06:17:11,211626110,54.579287,12.675258,7.4,76.5,76.0
13155,2022-02-03 06:17:11,219003217,54.909103,9.781628,0.0,,26.0
13156,2022-02-03 06:17:13,211626110,54.57931,12.67543,7.4,76.4,76.0
13157,2022-02-03 06:17:20,211626110,54.579367,12.675832,7.4,76.4,77.0
13158,2022-02-03 06:17:24,211626110,54.57939,12.676003,7.4,76.5,77.0
13159,2022-02-03 06:17:31,211626110,54.579445,12.676403,7.4,76.7,77.0
13160,2022-02-03 06:17:38,211626110,54.5795,12.676805,7.4,76.9,76.0
13161,2022-02-03 06:17:44,211626110,54.579547,12.677148,7.4,76.9,75.0
13163,2022-02-03 06:17:48,211626110,54.579577,12.677378,7.4,76.9,74.0
13164,2022-02-03 06:17:54,211626110,54.579625,12.677722,7.4,76.4,73.0
13165,2022-02-03 06:17:57,211626110,54.579657,12.67795,7.4,76.1,72.0
13166,2022-02-03 06:18:00,211626110,54.579682,12.678122,7.4,75.7,71.0
13167,2022-02-03 06:18:10,211626110,54.57977,12.67869,7.4,74.7,73.0
13168,2022-02-03 06:18:13,211626110,54.579797,12.67886,7.4,74.4,73.0
13169,2022-02-03 06:18:21,211626110,54.579862,12.679255,7.4,74.3,73.0
13170,2022-02-03 06:18:24,211626110,54.579888,12.679425,7.4,74.3,73.0
13171,2022-02-03 06:18:30,211626110,54.579955,12.679822,7.4,74.1,73.0
13172,2022-02-03 06:18:37,211187510,54.244412,9.614382,0.0,245.4,200.0
13173,2022-02-03 06:18:38,211626110,54.580022,12.680218,7.4,73.9,73.0
13174,2022-02-03 06:18:44,211626110,54.58008,12.680558,7.4,73.8,73.0
13175,2022-02-03 06:18:48,211626110,54.580118,12.680783,7.4,73.8,73.0
13176,2022-02-03 06:18:51,211626110,54.580148,12.680953,7.4,73.8,72.0
13177,2022-02-03 06:18:53,211626110,54.580177,12.681123,7.4,73.7,73.0
13178,2022-02-03 06:18:57,211626110,54.580217,12.68135,7.4,73.7,72.0
13179,2022-02-03 06:19:04,211626110,54.580275,12.68169,7.4,73.5,73.0
13180,2022-02-03 06:19:20,211626110,54.580432,12.682592,7.4,73.3,72.0
13181,2022-02-03 06:19:30,211626110,54.58054,12.683212,7.4,73.2,72.0
13182,2022-02-03 06:19:38,211626110,54.58061,12.683607,7.4,73.0,73.0
13183,2022-02-03 06:19:43,211626110,54.58067,12.683945,7.4,73.0,74.0
13184,2022-02-03 06:19:48,211626110,54.580708,12.68417,7.4,73.3,74.0
13185,2022-02-03 06:19:51,211626110,54.580738,12.68434,7.4,73.3,73.0
13186,2022-02-03 06:19:57,211626110,54.580805,12.684735,7.4,73.7,73.0
13187,2022-02-03 06:20:00,211626110,54.580835,12.684903,7.4,73.5,73.0
13188,2022-02-03 06:20:04,211626110,54.580863,12.685073,7.4,73.6,73.0
13189,2022-02-03 06:20:10,211626110,54.58092,12.685413,7.4,73.6,73.0
13190,2022-02-03 06:20:13,211626110,54.580958,12.685638,7.4,73.7,73.0
13191,2022-02-03 06:20:18,211626110,54.580997,12.685865,7.4,73.7,73.0
13192,2022-02-03 06:20:21,211626110,54.581025,12.686033,7.4,73.7,73.0
13193,2022-02-03 06:20:24,211626110,54.581053,12.686203,7.4,73.6,73.0
13194,2022-02-03 06:20:38,211626110,54.581187,12.686993,7.4,73.6,73.0
13196,2022-02-03 06:20:48,211626110,54.581282,12.687558,7.4,73.7,72.0
13197,2022-02-03 06:20:51,211626110,54.581312,12.687728,7.4,73.6,73.0
13198,2022-02-03 06:20:53,211626110,54.58134,12.687897,7.4,73.5,73.0
13199,2022-02-03 06:20:57,211626110,54.581378,12.688122,7.4,73.6,73.0
13200,2022-02-03 06:21:00,211626110,54.581407,12.688292,7.4,73.6,74.0
13201,2022-02-03 06:21:04,211626110,54.581435,12.688462,7.4,73.6,73.0
13202,2022-02-03 06:21:06,211626110,54.581465,12.68863,7.4,73.7,73.0
13203,2022-02-03 06:21:10,211626110,54.581503,12.688857,7.4,73.7,74.0
13204,2022-02-03 06:21:18,211626110,54.58157,12.689253,7.4,73.7,74.0
13205,2022-02-03 06:21:21,211626110,54.581598,12.689423,7.4,74.0,74.0
13206,2022-02-03 06:21:23,211626110,54.581598,12.689423,7.4,74.0,74.0
13207,2022-02-03 06:21:24,211626110,54.581627,12.689593,7.4,73.9,74.0
13208,2022-02-03 06:21:37,211187510,54.244432,9.61437,0.0,290.3,200.0
13209,2022-02-03 06:21:38,211626110,54.581757,12.690388,7.4,74.3,75.0
13210,2022-02-03 06:21:44,211626110,54.581812,12.69073,7.4,74.4,75.0
13211,2022-02-03 06:21:48,211626110,54.581848,12.690958,7.4,74.6,75.0
13212,2022-02-03 06:21:51,211626110,54.581875,12.691128,7.4,74.7,75.0
13213,2022-02-03 06:21:54,211626110,54.581902,12.6913,7.4,74.9,75.0
13214,2022-02-03 06:21:57,211626110,54.581938,12.691528,7.4,75.0,76.0
13215,2022-02-03 06:21:57,211187510,54.244435,9.614378,0.0,250.2,199.0
13216,2022-02-03 06:22:00,211626110,54.581963,12.6917,7.4,75.2,76.0
13217,2022-02-03 06:22:06,211626110,54.582017,12.692043,7.4,75.3,75.0
13218,2022-02-03 06:22:10,211626110,54.58205,12.692273,7.4,75.4,75.0
13219,2022-02-03 06:22:14,211626110,54.582077,12.692445,7.4,75.3,75.0
13220,2022-02-03 06:22:18,211626110,54.58211,12.692673,7.4,75.4,75.0
13221,2022-02-03 06:22:24,211626110,54.582162,12.693018,7.4,75.3,75.0
13222,2022-02-03 06:22:30,211626110,54.582223,12.69342,7.4,75.4,75.0
13223,2022-02-03 06:22:38,211626110,54.582283,12.69382,7.4,75.3,75.0
13224,2022-02-03 06:22:48,211626110,54.58237,12.694393,7.4,75.2,74.0
13225,2022-02-03 06:22:53,211626110,54.582422,12.694737,7.4,74.9,74.0
13226,2022-02-03 06:22:57,211626110,54.582457,12.694967,7.4,75.1,73.0
13227,2022-02-03 06:23:06,211626110,54.582538,12.69548,7.4,74.7,73.0
13228,2022-02-03 06:23:11,211626110,54.582575,12.69571,7.4,74.3,72.0
